job_code,job_title,job_title_en,category_code,sector_code,sector_name,adjustment_type,onet_source,reliability,total,human_centric_pct,ai_assisted_pct,agentic_potential_pct,high_automation_pct,mixed_pct,dominant_category,adjustment_applied
73214-105,Betriebswirt/in (Hochschule) - Sozialversicherung,Business Administrator (University) - Social Insurance,73214,7,Business & Administration,none,,HIGH,12.0,25.0,75.0,0.0,0.0,0.0,AI-Assisted,none
72304-105,Betriebswirt/in (Hochschule) - Steuern und Prüfungswesen,Business Administrator (University) - Taxation and Auditing,72304,7,Business & Administration,none,,HIGH,9.0,33.3,55.6,0.0,0.0,11.1,AI-Assisted,none
71304-119,"Betriebswirt/in (Hochschule) - Unternehmensführung, Managem.",Business Administrator (University) - Corporate Management,71304,7,Business & Administration,none,,HIGH,16.0,12.5,75.0,6.2,0.0,6.2,AI-Assisted,none
72134-105,Betriebswirt/in (Hochschule) - Versicherung,Business Administrator (University) - Insurance,72134,7,Business & Administration,onet_tie_broken,Management Analysts,ADJUSTED_ONET,10.0,50.0,50.0,0.0,0.0,0.0,Human-Centric,none
71303-100,Betriebswirt/in (HwO),Business Administrator (Crafts),71303,7,Business & Administration,none,,HIGH,10.0,20.0,40.0,30.0,10.0,0.0,AI-Assisted,none
73124-100,Bezirksnotar/in,District Notary,73124,7,Business & Administration,none,,HIGH,13.0,61.5,30.8,7.7,0.0,0.0,Human-Centric,none
73324-107,Bibliothekar/in,Librarian,73324,7,Business & Administration,none,,HIGH,16.0,37.5,31.2,25.0,6.2,0.0,Human-Centric,none
73323-105,Bibliotheksbeamt(er/in) (geh. Dienst),Library Civil Servant (Senior Service),73323,7,Business & Administration,none,,HIGH,9.0,22.2,22.2,55.6,0.0,0.0,Agentic Potential,none
73394-105,Bibliotheksleiter/in,Library Director,73394,7,Business & Administration,onet_tie_broken,DEFAULT,ADJUSTED_ONET,12.0,50.0,16.7,33.3,0.0,0.0,Human-Centric,none
72213-102,Bilanzbuchhalter/in,Certified Accountant,72213,7,Business & Administration,none,,HIGH,14.0,21.4,71.4,0.0,0.0,7.1,AI-Assisted,none
71524-105,"Bildungs-, Studienberater/in",Educational/Study Counselor,71524,7,Business & Administration,none,,HIGH,14.0,64.3,21.4,14.3,0.0,0.0,Human-Centric,none
71514-114,Bildungsmanager/in,Education Manager,71514,7,Business & Administration,none,,HIGH,12.0,58.3,41.7,0.0,0.0,0.0,Human-Centric,none
72213-101,Buchhalter/in,Accountant,72213,7,Business & Administration,none,,HIGH,14.0,21.4,71.4,0.0,0.0,7.1,AI-Assisted,none
73324-108,Buchwissenschaftler/in,Book Studies Scholar,73324,7,Business & Administration,none,,HIGH,16.0,37.5,31.2,25.0,6.2,0.0,Human-Centric,none
71314-104,Business-Analyst/in,Business Analyst,71314,7,Business & Administration,none,,HIGH,17.0,41.2,47.1,11.8,0.0,0.0,AI-Assisted,none
71324-102,Business-Development-Manager/in,Business Development Manager,71324,7,Business & Administration,none,,HIGH,9.0,44.4,55.6,0.0,0.0,0.0,AI-Assisted,none
71394-143,Business-Unit Leiter/in,Business Unit Manager,71394,7,Business & Administration,none,,HIGH,11.0,27.3,72.7,0.0,0.0,0.0,AI-Assisted,none
72123-111,Börsenhändler/in,Stock Trader,72123,7,Business & Administration,none,,HIGH,11.0,18.2,81.8,0.0,0.0,0.0,AI-Assisted,none
71214-101,Bürgermeister/in,Mayor,71214,7,Business & Administration,none,,HIGH,14.0,85.7,14.3,0.0,0.0,0.0,Human-Centric,none
71493-101,Büroleiter/in - Handwerk,Office Manager - Crafts,71493,7,Business & Administration,none,,HIGH,11.0,45.5,36.4,9.1,9.1,0.0,Human-Centric,none
73113-103,Bürovorsteher/in (Rechtsanwaltskanzlei/Notariat),Office Manager (Law Firm/Notary Office),73113,7,Business & Administration,none,,HIGH,14.0,14.3,71.4,7.1,7.1,0.0,AI-Assisted,none
72234-136,Callcentercontroller/in,Call Center Controller,72234,7,Business & Administration,none,,HIGH,12.0,8.3,91.7,0.0,0.0,0.0,AI-Assisted,none
72294-120,Chief Purser/Purserette (Schifffahrt),Chief Purser (Maritime),72294,7,Business & Administration,none,,HIGH,14.0,21.4,71.4,7.1,0.0,0.0,AI-Assisted,none
71384-108,Chief-Digital-Officer,Chief Digital Officer,71384,7,Business & Administration,none,,HIGH,3.0,33.3,66.7,0.0,0.0,0.0,AI-Assisted,none
72194-157,Chief-Investment-Officer,Chief Investment Officer,72194,7,Business & Administration,none,,HIGH,13.0,46.2,46.2,0.0,0.0,7.7,Human-Centric,none
71333-100,City-/Flächen-Manager/in,City/Area Manager,71333,7,Business & Administration,none,,HIGH,8.0,62.5,37.5,0.0,0.0,0.0,Human-Centric,none
71384-101,Compliance-Manager/in,Compliance Manager,71384,7,Business & Administration,none,,HIGH,3.0,33.3,66.7,0.0,0.0,0.0,AI-Assisted,none
72234-103,Controller/in,Controller,72234,7,Business & Administration,none,,HIGH,12.0,8.3,91.7,0.0,0.0,0.0,AI-Assisted,none
71384-109,Corporate-Responsibility-Manager/in,Corporate Responsibility Manager,71384,7,Business & Administration,none,,HIGH,3.0,33.3,66.7,0.0,0.0,0.0,AI-Assisted,none
73183-102,Datenschutzbeauftragte/r,Data Protection Officer,73183,7,Business & Administration,none,,HIGH,11.0,45.5,45.5,0.0,0.0,9.1,Human-Centric,none
72123-102,Devisensachbearbeiter/in,Foreign Exchange Clerk,72123,7,Business & Administration,none,,HIGH,11.0,18.2,81.8,0.0,0.0,0.0,AI-Assisted,none
73294-104,Dienststellenleiter/in,Branch Manager,73294,7,Business & Administration,none,,HIGH,18.0,38.9,38.9,5.6,0.0,16.7,Human-Centric,none
72133-110,Direktionsbevollmächtigte/r (Versicherung),Director's Representative (Insurance),72133,7,Business & Administration,none,,HIGH,14.0,50.0,28.6,14.3,0.0,7.1,Human-Centric,none
71314-161,Diversity-Manager/in,Diversity Manager,71314,7,Business & Administration,none,,HIGH,17.0,41.2,47.1,11.8,0.0,0.0,AI-Assisted,none
73334-108,Dokumentar/in,Documentarian,73334,7,Business & Administration,onet_social_added,DEFAULT,ADJUSTED_ONET,10.0,20.0,56.0,24.0,0.0,0.0,AI-Assisted,onet_soft_skill
72113-106,Dokumentensachbearbeiter/in (Bank),Document Processing Clerk (Bank),72113,7,Business & Administration,none,,HIGH,15.0,20.0,66.7,6.7,0.0,6.7,AI-Assisted,none
71424-101,Dolmetscher/in / Übersetzer/in,Interpreter/Translator,71424,7,Business & Administration,onet_tie_broken,DEFAULT,ADJUSTED_ONET,8.0,50.0,50.0,0.0,0.0,0.0,Human-Centric,none
71402-116,EDV-Sachbearbeiter/in,IT Clerk,71402,7,Business & Administration,none,,HIGH,9.0,33.3,11.1,22.2,22.2,11.1,Human-Centric,none
71314-160,Employer-Branding-Manager/in,Employer Branding Manager,71314,7,Business & Administration,none,,HIGH,17.0,41.2,47.1,11.8,0.0,0.0,AI-Assisted,none
71384-102,Energiemanager/in,Energy Manager,71384,7,Business & Administration,none,,HIGH,3.0,33.3,66.7,0.0,0.0,0.0,AI-Assisted,none
72213-107,Fachagrarwirt/in - Rechnungswesen,Agricultural Business Specialist - Accounting,72213,7,Business & Administration,none,,HIGH,14.0,21.4,71.4,0.0,0.0,7.1,AI-Assisted,none
73212-103,Fachangestellte/r für Arbeitsförderung,Employment Promotion Specialist,73212,7,Business & Administration,none,,HIGH,10.0,40.0,50.0,0.0,10.0,0.0,AI-Assisted,none
73212-112,Fachangestellte/r für Arbeitsmarktdienstleistungen,Labor Market Services Specialist,73212,7,Business & Administration,none,,HIGH,10.0,40.0,50.0,0.0,10.0,0.0,AI-Assisted,none
73312-102,Fachangestellte/r für Medien- u. Info.Dienste - Archiv,Media and Information Services Specialist - Archive,73312,7,Business & Administration,none,,HIGH,11.0,45.5,18.2,18.2,18.2,0.0,Human-Centric,none
73322-101,Fachangestellte/r für Medien- u. Info.Dienste - Bibliothek,Media and Information Services Specialist - Library,73322,7,Business & Administration,none,,HIGH,12.0,66.7,0.0,0.0,33.3,0.0,Human-Centric,none
73312-103,Fachangestellte/r für Medien- u. Info.Dienste - Bildagentur,Media and Information Services Specialist - Image Agency,73312,7,Business & Administration,none,,HIGH,11.0,45.5,18.2,18.2,18.2,0.0,Human-Centric,none
73332-105,Fachangestellte/r für Medien- u. Info.Dienste - Info.u.Doku,Media and Information Services Specialist - Information and Documentation,73332,7,Business & Administration,none,,HIGH,11.0,9.1,0.0,63.6,18.2,9.1,Agentic Potential,none
73342-102,Fachangestellte/r für Medien- u. Info.Dienste - Med. Doku.,Media and Information Services Specialist - Medical Documentation,73342,7,Business & Administration,onet_social_added,Database Administrators,ADJUSTED_ONET,11.0,21.0,79.0,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
73134-114,Fachanwalt/-anwältin,Specialized Lawyer,73134,7,Business & Administration,onet_tie_broken,Lawyers,ADJUSTED_ONET,16.0,50.0,50.0,0.0,0.0,0.0,Human-Centric,none
72213-189,Fachassistent/in Lohn und Gehalt,Payroll Specialist Assistant,72213,7,Business & Administration,none,,HIGH,14.0,21.4,71.4,0.0,0.0,7.1,AI-Assisted,none
72213-190,Fachassistent/in Rechnungswesen und Controlling,Accounting and Controlling Specialist Assistant,72213,7,Business & Administration,none,,HIGH,14.0,21.4,71.4,0.0,0.0,7.1,AI-Assisted,none
72123-106,Fachberater/in - Finanzdienstleistungen,Financial Services Consultant,72123,7,Business & Administration,none,,HIGH,11.0,18.2,81.8,0.0,0.0,0.0,AI-Assisted,none
72302-102,Fachgehilf(e/in) - steuer- und wirtschaftsberatende Berufe,Tax and Business Advisory Assistant,72302,7,Business & Administration,none,,HIGH,7.0,0.0,85.7,0.0,14.3,0.0,AI-Assisted,none
71403-117,Fachkaufmann/-frau - Büromanagement,Office Management Specialist,71403,7,Business & Administration,none,,HIGH,7.0,28.6,14.3,57.1,0.0,0.0,Agentic Potential,none
71513-100,Fachkaufmann/-frau - Personal,Human Resources Specialist,71513,7,Business & Administration,none,,HIGH,9.0,44.4,33.3,11.1,11.1,0.0,Human-Centric,none
71522-102,Fachkraft - Personalberatung und -vermittlung,Personnel Consulting and Placement Specialist,71522,7,Business & Administration,none,,HIGH,9.0,44.4,22.2,22.2,11.1,0.0,Human-Centric,none
71403-110,Fachmann/-frau - Bürokommunikation,Office Communication Specialist,71403,7,Business & Administration,none,,HIGH,7.0,28.6,14.3,57.1,0.0,0.0,Agentic Potential,none
72132-108,Fachmann/-frau - Versicherungsvermittlung,Insurance Brokerage Specialist,72132,7,Business & Administration,none,,HIGH,15.0,60.0,33.3,6.7,0.0,0.0,Human-Centric,none
73223-105,Fachwirt/in - Alten- und Krankenpflege,Elder Care and Nursing Specialist,73223,7,Business & Administration,none,,HIGH,10.0,20.0,30.0,50.0,0.0,0.0,Agentic Potential,none
72113-103,Fachwirt/in - Bank,Banking Specialist,72113,7,Business & Administration,none,,HIGH,15.0,20.0,66.7,6.7,0.0,6.7,AI-Assisted,none
71403-119,Fachwirt/in - Büro- und Projektorganisation,Office and Project Organization Specialist,71403,7,Business & Administration,none,,HIGH,7.0,28.6,14.3,57.1,0.0,0.0,Agentic Potential,none
72233-102,Fachwirt/in - Controlling,Controlling Specialist,72233,7,Business & Administration,none,,HIGH,8.0,0.0,75.0,12.5,0.0,12.5,AI-Assisted,none
72123-105,Fachwirt/in - Finanzberatung,Financial Advisory Specialist,72123,7,Business & Administration,none,,HIGH,11.0,18.2,81.8,0.0,0.0,0.0,AI-Assisted,none
72183-103,Fachwirt/in - Finanzierung und Leasing,Specialist - Financing and Leasing,72183,7,Business & Administration,none,,HIGH,10.0,20.0,60.0,0.0,10.0,10.0,AI-Assisted,none
73213-116,Fachwirt/in - Gesetzl. Renten- und knappschaftl. Sozialvers.,Specialist - Statutory Pension and Mining Social Insurance,73213,7,Business & Administration,none,,HIGH,10.0,40.0,60.0,0.0,0.0,0.0,AI-Assisted,none
73223-119,Fachwirt/in - Gesundheits- und Sozialwesen,Specialist - Health and Social Services,73223,7,Business & Administration,none,,HIGH,10.0,20.0,30.0,50.0,0.0,0.0,Agentic Potential,none
71303-103,Fachwirt/in - Industrie,Specialist - Industry,71303,7,Business & Administration,none,,HIGH,10.0,20.0,40.0,30.0,10.0,0.0,AI-Assisted,none
73333-101,Fachwirt/in - Informationsdienste,Specialist - Information Services,73333,7,Business & Administration,none,,HIGH,8.0,25.0,25.0,50.0,0.0,0.0,Agentic Potential,none
72123-125,Fachwirt/in - Investment,Specialist - Investment,72123,7,Business & Administration,none,,HIGH,11.0,18.2,81.8,0.0,0.0,0.0,AI-Assisted,none
73213-107,Fachwirt/in - Krankenkasse,Specialist - Health Insurance,73213,7,Business & Administration,none,,HIGH,10.0,40.0,60.0,0.0,0.0,0.0,AI-Assisted,none
73113-101,Fachwirt/in - Notariat,Specialist - Notary Services,73113,7,Business & Administration,none,,HIGH,14.0,14.3,71.4,7.1,7.1,0.0,AI-Assisted,none
73223-106,Fachwirt/in - Organisation u. Führung (Sozial),Specialist - Organization and Management (Social),73223,7,Business & Administration,none,,HIGH,10.0,20.0,30.0,50.0,0.0,0.0,Agentic Potential,none
71523-104,Fachwirt/in - Personaldienstleistung,Specialist - Personnel Services,71523,7,Business & Administration,none,,HIGH,8.0,25.0,12.5,62.5,0.0,0.0,Agentic Potential,none
73113-102,Fachwirt/in - Recht,Specialist - Law,73113,7,Business & Administration,none,,HIGH,14.0,14.3,71.4,7.1,7.1,0.0,AI-Assisted,none
72303-100,Fachwirt/in - Steuer,Specialist - Tax,72303,7,Business & Administration,none,,HIGH,8.0,0.0,75.0,12.5,0.0,12.5,AI-Assisted,none
72133-108,Fachwirt/in - Versicherung,Specialist - Insurance,72133,7,Business & Administration,none,,HIGH,14.0,50.0,28.6,14.3,0.0,7.1,Human-Centric,none
72133-120,Fachwirt/in - Versicherungen und Finanzen,Specialist - Insurance and Finance,72133,7,Business & Administration,none,,HIGH,14.0,50.0,28.6,14.3,0.0,7.1,Human-Centric,none
73203-106,Fachwirt/in - Verwaltung,Specialist - Administration,73203,7,Business & Administration,none,,HIGH,8.0,37.5,50.0,12.5,0.0,0.0,AI-Assisted,none
71303-141,Fachwirt/in - Wirtschaft,Specialist - Business,71303,7,Business & Administration,none,,HIGH,10.0,20.0,40.0,30.0,10.0,0.0,AI-Assisted,none
71524-113,Fallmanager/in,Case Manager,71524,7,Business & Administration,none,,HIGH,14.0,64.3,21.4,14.3,0.0,0.0,Human-Centric,none
71383-148,Feelgood-Manager/in,Feelgood Manager,71383,7,Business & Administration,onet_tie_broken,Management Analysts,ADJUSTED_ONET,2.0,50.0,50.0,0.0,0.0,0.0,Human-Centric,none
72122-105,Finanzassistent/in,Finance Assistant,72122,7,Business & Administration,none,,HIGH,12.0,41.7,33.3,0.0,25.0,0.0,Human-Centric,none
72213-117,Finanzbuchhalter/in,Financial Accountant,72213,7,Business & Administration,none,,HIGH,14.0,21.4,71.4,0.0,0.0,7.1,AI-Assisted,none
72123-114,Finanzmakler/in,Financial Broker,72123,7,Business & Administration,none,,HIGH,11.0,18.2,81.8,0.0,0.0,0.0,AI-Assisted,none
73233-101,Finanzwirt/in,Financial Administrator,73233,7,Business & Administration,none,,HIGH,11.0,27.3,63.6,0.0,9.1,0.0,AI-Assisted,none
72124-101,Fondsmanager/in,Fund Manager,72124,7,Business & Administration,none,,HIGH,11.0,36.4,63.6,0.0,0.0,0.0,AI-Assisted,none
71413-104,Fremdsprachenkaufmann/-frau,Foreign Language Business Assistant,71413,7,Business & Administration,none,,HIGH,8.0,12.5,50.0,25.0,12.5,0.0,AI-Assisted,none
71413-103,Fremdsprachenkorrespondent/in,Foreign Language Correspondent,71413,7,Business & Administration,none,,HIGH,8.0,12.5,50.0,25.0,12.5,0.0,AI-Assisted,none
71412-109,Fremdsprachensekretär/in,Foreign Language Secretary,71412,7,Business & Administration,none,,HIGH,6.0,33.3,16.7,50.0,0.0,0.0,Agentic Potential,none
71424-115,Gebärdensprachdolmetscher/in,Sign Language Interpreter,71424,7,Business & Administration,onet_tie_broken,DEFAULT,ADJUSTED_ONET,8.0,50.0,50.0,0.0,0.0,0.0,Human-Centric,none
72302-103,Gehilf(e/in) - Buchprüfung und Steuerberatung,Assistant - Auditing and Tax Consulting,72302,7,Business & Administration,none,,HIGH,7.0,0.0,85.7,0.0,14.3,0.0,AI-Assisted,none
72302-105,Gehilf(e/in) - wirtschafts- und steuerberatende Berufe,Assistant - Economic and Tax Consulting Professions,72302,7,Business & Administration,none,,HIGH,7.0,0.0,85.7,0.0,14.3,0.0,AI-Assisted,none
72133-109,Generalagent/in (Versicherung),General Agent (Insurance),72133,7,Business & Administration,none,,HIGH,14.0,50.0,28.6,14.3,0.0,7.1,Human-Centric,none
71104-100,Geschäftsführer/in,Managing Director,71104,7,Business & Administration,none,,HIGH,12.0,41.7,41.7,8.3,0.0,8.3,Human-Centric,none
72194-117,Geschäftsstellenleiter/in (Versicherung),Branch Manager (Insurance),72194,7,Business & Administration,none,,HIGH,13.0,46.2,46.2,0.0,0.0,7.7,Human-Centric,none
71234-100,Gleichstellungsbeauftragte/r,Equal Opportunities Officer,71234,7,Business & Administration,none,,HIGH,14.0,71.4,14.3,14.3,0.0,0.0,Human-Centric,none
71393-109,"Gruppen-, Teamleiter/in",Group/Team Leader,71393,7,Business & Administration,none,,HIGH,12.0,58.3,33.3,8.3,0.0,0.0,Human-Centric,none
72133-114,Haftpflichtspezialist/in,Liability Specialist,72133,7,Business & Administration,none,,HIGH,14.0,50.0,28.6,14.3,0.0,7.1,Human-Centric,none
71314-102,Idea- und Innovations-Manager/in,Idea and Innovation Manager,71314,7,Business & Administration,none,,HIGH,17.0,41.2,47.1,11.8,0.0,0.0,AI-Assisted,none
71302-105,Industriekaufmann/-frau,Industrial Business Assistant,71302,7,Business & Administration,none,,HIGH,9.0,11.1,11.1,44.4,22.2,11.1,Agentic Potential,none
73334-100,Informations-Broker/in,Information Broker,73334,7,Business & Administration,onet_social_added,Market Research Analysts and Marketing Specialists,ADJUSTED_ONET,10.0,21.9,54.7,23.4,0.0,0.0,AI-Assisted,onet_soft_skill
73334-107,Informationswissenschaftler/in,Information Scientist,73334,7,Business & Administration,onet_social_added,Computer and Information Research Scientists,ADJUSTED_ONET,10.0,22.9,54.0,23.1,0.0,0.0,AI-Assisted,onet_soft_skill
71394-100,Innendienstleiter/in,Internal Service Manager,71394,7,Business & Administration,none,,HIGH,11.0,27.3,72.7,0.0,0.0,0.0,AI-Assisted,none
73113-104,Inspektor/in - Notardienst,Inspector - Notarial Services,73113,7,Business & Administration,none,,HIGH,14.0,14.3,71.4,7.1,7.1,0.0,AI-Assisted,none
73334-104,Internet-Scout,Internet Scout,73334,7,Business & Administration,onet_social_added,Market Research Analysts and Marketing Specialists,ADJUSTED_ONET,10.0,21.9,54.7,23.4,0.0,0.0,AI-Assisted,onet_soft_skill
72122-103,Investmentfondskaufmann/-frau,Investment Fund Specialist,72122,7,Business & Administration,none,,HIGH,12.0,41.7,33.3,0.0,25.0,0.0,Human-Centric,none
73104-103,Jurist/in,Lawyer/Legal Counsel,73104,7,Business & Administration,none,,HIGH,12.0,33.3,41.7,0.0,0.0,25.0,AI-Assisted,none
73184-121,Jurist/in - Europarecht,Lawyer - European Law,73184,7,Business & Administration,none,,HIGH,15.0,33.3,53.3,0.0,0.0,13.3,AI-Assisted,none
73184-122,Jurist/in - Informationsrecht,Lawyer - Information Law,73184,7,Business & Administration,none,,HIGH,15.0,33.3,53.3,0.0,0.0,13.3,AI-Assisted,none
73184-124,Jurist/in - Sozialrecht,Lawyer - Social Law,73184,7,Business & Administration,none,,HIGH,15.0,33.3,53.3,0.0,0.0,13.3,AI-Assisted,none
73184-123,Jurist/in - öffentliches Recht,Lawyer - Public Law,73184,7,Business & Administration,none,,HIGH,15.0,33.3,53.3,0.0,0.0,13.3,AI-Assisted,none
73252-101,Justizfachangestellte/r,Legal Assistant,73252,7,Business & Administration,none,,HIGH,7.0,14.3,71.4,14.3,0.0,0.0,AI-Assisted,none
73184-101,Justiziar/in,Legal Counsel/General Counsel,73184,7,Business & Administration,none,,HIGH,15.0,33.3,53.3,0.0,0.0,13.3,AI-Assisted,none
72223-100,Kalkulator/in,Cost Calculator/Estimator,72223,7,Business & Administration,onet_social_added,Financial Managers,ADJUSTED_ONET,8.0,26.2,55.4,18.4,0.0,0.0,AI-Assisted,onet_soft_skill
72112-109,Kassierer/in (Banken),Bank Cashier,72112,7,Business & Administration,none,,HIGH,13.0,46.2,46.2,0.0,7.7,0.0,Human-Centric,none
71402-184,Kaufmann/-frau - Büromanagement,Office Management Specialist,71402,7,Business & Administration,none,,HIGH,9.0,33.3,11.1,22.2,22.2,11.1,Human-Centric,none
73222-107,Kaufmann/-frau - Gesundheitswesen,Healthcare Business Administrator,73222,7,Business & Administration,none,,HIGH,7.0,28.6,42.9,0.0,28.6,0.0,AI-Assisted,none
