task_id,occupation,berufenet_id,occupation_de,sector,task_text,paraphrase_de,label_5cat,PHYS,TPS,SIR,SPEC,VERIF,STD
BN_0668,Business Economist - Taxes and Audit,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,finance,Develop guidelines for accounting and manage tasks.,Richtlinien für das Rechnungswesen erarbeiten und Aufgaben steuern.,ai_assisted,0,0,0,2,1,1
BN_0669,Business Economist - Taxes and Audit,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,finance,Set inventory guidelines and deadlines.,Inventurrichtlinien und Termine festlegen.,ai_assisted,0,0,0,2,1,2
BN_0670,Business Economist - Taxes and Audit,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,finance,Evaluate audit reports.,Betriebsprüfungsberichte beurteilen.,sensitive,0,0,0,2,2,2
BN_0671,Business Economist - Taxes and Audit,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,finance,Write statements and expert opinions.,Stellungnahmen und Gutachten schreiben.,ai_assisted,0,0,0,1,1,1
BN_0672,Business Economist - Taxes and Audit,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,finance,Create business comparisons.,Betriebsvergleiche erstellen.,ai_assisted,0,0,0,1,2,1
BN_0673,Business Economist - Taxes and Audit,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,finance,"Conduct bookkeeping, balance, and accounting audits.","Buchführungs-, Bilanz- und Rechnungsprüfungen durchführen.",sensitive,0,0,0,3,3,3
BN_0674,Business Economist - Taxes and Audit,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,finance,"Clarify questions about balance sheets, such as valuation methods.","Fragen zu Bilanzsätzen klären, wie Bewertungsmethoden.",ai_assisted,0,0,0,1,1,1
BN_0675,Business Economist - Taxes and Audit,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,finance,Perform preparatory closing entries and create financial statements.,Vorbereitende Abschlussbuchungen durchführen und Abschlüsse erstellen.,sensitive,0,0,0,3,3,3
BN_0676,Business Economist - Taxes and Audit,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,finance,Create a profit and loss statement.,Eine Gewinn- und Verlustrechnung erstellen.,sensitive,0,0,0,3,3,3
BN_0677,Business Economist - Taxes and Audit,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,finance,Hold meetings with auditors and inform management.,Besprechungen mit Wirtschaftsprüfern führen und die Geschäftsleitung informieren.,human_led,0,0,1,1,1,1
BN_0678,Business Economist - Taxes and Audit,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,finance,Analyze annual reports.,Jahresabschlüsse analysieren.,ai_assisted,0,0,0,1,2,1
BN_0679,Business Economist - Taxes and Audit,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,finance,Investigate fraud cases in large companies.,In großen Unternehmen Betrugsfälle untersuchen.,ai_assisted,0,0,0,1,2,1
BN_0680,Business Economist for Tourism,59223.0,Betriebswirt/in (Hochschule) - Touristik,other,Recognize the current situation and analyze tourism activities.,Die aktuelle Situation erkennen und Touristikaktivitäten analysieren.,ai_assisted,0,0,0,1,2,1
BN_0681,Business Economist for Tourism,59223.0,Betriebswirt/in (Hochschule) - Touristik,other,Find new and practical tourism concepts and marketing methods.,Neue und praktikable Touristikkonzepte sowie Vermarktungswege finden.,ai_assisted,0,0,0,1,1,1
BN_0682,Business Economist for Tourism,59223.0,Betriebswirt/in (Hochschule) - Touristik,other,"Recognize changes in the market, such as the growing interest in cruises for younger people.","Änderungen im Markt erkennen, wie das wachsende Interesse an Kreuzfahrten für jüngere Menschen.",ai_assisted,0,0,0,1,1,1
BN_0683,Business Economist for Tourism,59223.0,Betriebswirt/in (Hochschule) - Touristik,other,Plan the strategic direction of a tourism company.,Die strategische Ausrichtung eines Touristikunternehmens planen.,ai_assisted,0,0,0,2,1,1
BN_0684,Business Economist for Tourism,59223.0,Betriebswirt/in (Hochschule) - Touristik,other,Discuss concepts and adjust them if necessary.,Konzepte besprechen und gegebenenfalls anpassen.,human_led,0,0,1,1,1,1
BN_0685,Business Economist for Tourism,59223.0,Betriebswirt/in (Hochschule) - Touristik,other,Develop measures for crisis management.,Maßnahmen für das Krisenmanagement entwickeln.,ai_assisted,0,0,0,2,1,1
BN_0686,Business Economist for Tourism,59223.0,Betriebswirt/in (Hochschule) - Touristik,other,"Support the implementation, coordinate tasks, and monitor interim goals.","Die Umsetzung begleiten, Aufgaben koordinieren und Zwischenziele überwachen.",human_led,0,0,1,1,1,1
BN_0687,Business Economist for Tourism,59223.0,Betriebswirt/in (Hochschule) - Touristik,other,Regularly review and adjust tourism activities and marketing concepts.,Touristikaktivitäten und Vermarktungskonzepte regelmäßig überprüfen und anpassen.,ai_assisted,0,0,0,1,1,1
BN_0688,Business Economist for Tourism,59223.0,Betriebswirt/in (Hochschule) - Touristik,other,"Control the results, write a final report, and make suggestions for improvement.","Die Ergebnisse kontrollieren, einen Abschlussbericht schreiben und Verbesserungsvorschläge machen.",ai_assisted,0,0,0,2,1,2
BN_0689,Business Economist for Environmental Economics,59226.0,Betriebswirt/in (Hochschule) - Umweltökonomie,other,Develop environmental concepts.,Umweltkonzepte entwickeln.,ai_assisted,0,0,0,2,1,1
BN_0690,Business Economist for Environmental Economics,59226.0,Betriebswirt/in (Hochschule) - Umweltökonomie,other,Economic actors in environmental management plan.,Wirtschaftsakteure im Umweltmanagement planen.,ai_assisted,0,0,0,1,1,1
BN_0691,Business Economist for Environmental Economics,59226.0,Betriebswirt/in (Hochschule) - Umweltökonomie,other,Discuss and adjust concepts.,Konzepte besprechen und anpassen.,human_led,0,0,1,1,1,1
BN_0692,Business Economist for Environmental Economics,59226.0,Betriebswirt/in (Hochschule) - Umweltökonomie,other,implement environmental concepts and supervise sub-tasks.,Umweltkonzepte umsetzen und Teilaufgaben betreuen.,human_led,0,0,1,1,1,1
BN_0693,Business Economist for Environmental Economics,59226.0,Betriebswirt/in (Hochschule) - Umweltökonomie,other,Follow laws and regulations.,Gesetze und Vorschriften einhalten.,ai_assisted,0,0,0,1,1,1
BN_0694,Business Economist for Environmental Economics,59226.0,Betriebswirt/in (Hochschule) - Umweltökonomie,other,Regularly check environmental protection measures.,Umweltschutzmaßnahmen regelmäßig überprüfen.,high_ai_potential,0,0,0,2,2,2
BN_0695,Business Economist for Environmental Economics,59226.0,Betriebswirt/in (Hochschule) - Umweltökonomie,other,Check successes and write reports.,Erfolge kontrollieren und Berichte schreiben.,automatable,0,0,0,3,3,3
BN_0696,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Recognize the current situation and analyze company activities.,Die aktuelle Situation erkennen und Unternehmensaktivitäten analysieren.,ai_assisted,0,0,0,1,2,1
BN_0697,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Examine sales markets and create sales plans.,Absatzmärkte untersuchen und Verkaufspläne erstellen.,ai_assisted,0,0,0,2,1,1
BN_0698,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Help shape the company's strategy.,Die Strategie des Unternehmens mitgestalten.,ai_assisted,0,0,0,1,1,1
BN_0699,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Identify weaknesses and develop improvement suggestions.,Schwachstellen erkennen und Verbesserungsvorschläge erarbeiten.,ai_assisted,0,0,0,2,1,1
BN_0700,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Create financing plans and identify risks.,Finanzierungspläne aufstellen und Risiken benennen.,ai_assisted,0,0,0,2,1,1
BN_0701,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Analyze and monitor financial transactions.,Finanzvorgänge analysieren und überwachen.,high_ai_potential,0,0,0,2,2,2
BN_0702,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Plan and manage production processes.,Produktionsprozesse planen und leiten.,ai_assisted,0,0,0,2,1,2
BN_0703,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Discuss and adjust concepts.,Konzepte besprechen und anpassen.,human_led,0,0,1,1,1,1
BN_0704,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Support implementation processes and coordinate tasks.,Umsetzungsprozesse unterstützen und Teilaufgaben koordinieren.,human_led,0,0,1,1,1,1
BN_0705,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Develop and maintain systems for planning and control.,Systeme für Planung und Kontrolle entwickeln und pflegen.,ai_assisted,0,0,0,2,1,2
BN_0706,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Calculate costs and prices and improve workflows.,Kosten und Preise berechnen und Arbeitsabläufe verbessern.,ai_assisted,0,0,0,1,2,1
BN_0707,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Regularly review and adjust company activities.,Unternehmensaktivitäten regelmäßig überprüfen und anpassen.,ai_assisted,0,0,0,1,1,1
BN_0708,Business Economist - Business Management,100730.0,Betriebswirt/in (Hochschule) - Handwerksmanagement,other,Review successes and write a final report.,Erfolge überprüfen und einen Abschlussbericht schreiben.,high_ai_potential,0,0,0,2,2,2
BN_0709,Business Economist for Insurance,59183.0,Betriebswirt/in (Hochschule),finance,Investigate the insurance market and find out customer needs.,Den Versicherungsmarkt untersuchen und die Bedürfnisse der Kunden herausfinden.,human_led,0,0,1,1,1,1
BN_0710,Business Economist for Insurance,59183.0,Betriebswirt/in (Hochschule),finance,Develop marketable insurance products and services.,Marktfähige Versicherungsprodukte und Dienstleistungen entwickeln.,ai_assisted,0,0,0,2,1,1
BN_0711,Business Economist for Insurance,59183.0,Betriebswirt/in (Hochschule),finance,Make calculations for cost-effectiveness.,Berechnungen zur Wirtschaftlichkeit anfertigen.,high_ai_potential,0,0,0,2,2,2
BN_0712,Business Economist for Insurance,59183.0,Betriebswirt/in (Hochschule),finance,Discuss concepts and adjust if necessary.,Konzepte besprechen und bei Bedarf anpassen.,human_led,0,0,1,1,1,1
BN_0713,Business Economist for Insurance,59183.0,Betriebswirt/in (Hochschule),finance,Support the implementation process and coordinate sub-tasks.,Den Umsetzungsprozess unterstützen und Teilaufgaben koordinieren.,human_led,0,0,1,1,1,1
BN_0714,Business Economist for Insurance,59183.0,Betriebswirt/in (Hochschule),finance,Develop insurance concepts for specific target groups.,Versicherungskonzepte für bestimmte Zielgruppen entwickeln.,ai_assisted,0,0,0,2,1,1
BN_0715,Business Economist for Insurance,59183.0,Betriebswirt/in (Hochschule),finance,"Take on leadership tasks, such as managing projects or teams.","Führungsaufgaben übernehmen, wie die Leitung von Projekten oder Teams.",human_led,0,0,1,0,0,1
BN_0716,Business Economist for Advertising and Marketing Communication,100734.0,"Betriebswirt/in (Hochschule) - Werbung, Marketingkommunikation",marketing,Recognize the current situation and analyze marketing and advertising activities.,Die aktuelle Situation erkennen und Marketing- sowie Werbeaktivitäten analysieren.,ai_assisted,0,0,0,1,2,1
BN_0717,Business Economist for Advertising and Marketing Communication,100734.0,"Betriebswirt/in (Hochschule) - Werbung, Marketingkommunikation",marketing,Develop new and actionable marketing and advertising strategies.,Neue und umsetzbare Marketing- und Werbestrategien entwickeln.,ai_assisted,0,0,0,2,1,1
BN_0718,Business Economist for Advertising and Marketing Communication,100734.0,"Betriebswirt/in (Hochschule) - Werbung, Marketingkommunikation",marketing,Determine the unique selling advantage of a product.,Den einzigartigen Verkaufsvorteil eines Produkts festlegen.,ai_assisted,0,0,0,1,1,1
BN_0719,Business Economist for Advertising and Marketing Communication,100734.0,"Betriebswirt/in (Hochschule) - Werbung, Marketingkommunikation",marketing,Define goals and target groups.,Ziele und Zielgruppen bestimmen.,ai_assisted,0,0,0,2,1,1
BN_0720,Business Economist for Advertising and Marketing Communication,100734.0,"Betriebswirt/in (Hochschule) - Werbung, Marketingkommunikation",marketing,Create media and advertising strategies and carry out media planning.,Medien- und Werbestrategien erstellen und die Mediaplanung durchführen.,ai_assisted,0,0,0,2,1,1
BN_0721,Business Economist for Advertising and Marketing Communication,100734.0,"Betriebswirt/in (Hochschule) - Werbung, Marketingkommunikation",marketing,Discuss concepts and adjust them if necessary.,Konzepte besprechen und gegebenenfalls anpassen.,human_led,0,0,1,1,1,1
BN_0722,Business Economist for Advertising and Marketing Communication,100734.0,"Betriebswirt/in (Hochschule) - Werbung, Marketingkommunikation",marketing,Analyze customer behavior with AI software and derive adjustments if needed.,Das Kundenverhalten mit KI-Software analysieren und gegebenenfalls Anpassungen ableiten.,human_led,0,0,1,1,2,1
BN_0723,Business Economist for Advertising and Marketing Communication,100734.0,"Betriebswirt/in (Hochschule) - Werbung, Marketingkommunikation",marketing,"Support implementation, coordinate sub-tasks, and monitor interim goals.","Die Umsetzung begleiten, Teilaufgaben koordinieren und Zwischenziele überwachen.",human_led,0,0,1,1,1,1
BN_0724,Business Economist for Advertising and Marketing Communication,100734.0,"Betriebswirt/in (Hochschule) - Werbung, Marketingkommunikation",marketing,Negotiate with marketing and media service providers.,Verhandlungen mit Marketing- und Mediadienstleistern führen.,human_led,0,1,1,1,1,1
BN_0725,Business Economist for Advertising and Marketing Communication,100734.0,"Betriebswirt/in (Hochschule) - Werbung, Marketingkommunikation",marketing,Regularly review and adjust marketing and advertising activities.,Marketing- und Werbeaktivitäten regelmäßig überprüfen und anpassen.,ai_assisted,0,0,0,1,1,1
